word	nodeType	unit
crime	NOUN	hack11a
public	NOUN	hack11a
imagination	NOUN	hack11a
spread	NOUN	hack11a
computer	NOUN	hack11a
underground	NOUN	hack11a
sophistication	NOUN	hack11a
hacker	NOUN	hack11a
class	NOUN	hack11a
teenager	NOUN	hack11a
publicity	NOUN	hack11a
official	NOUN	hack11a
hacker	NOUN	hack11a
day	NOUN	hack11a
court	NOUN	hack11a
journalist	NOUN	hack11a
hacker	NOUN	hack11a
copy	NOUN	hack11a
tech	NOUN	hack11a
entrepreneur	NOUN	hack11a
support	NOUN	hack11a
victim	NOUN	hack11a
lawyer	NOUN	hack11a
briefcase	NOUN	hack11a
possibility	NOUN	hack11a
game	NOUN	hack11a
plan	NOUN	hack11a
pursuit	NOUN	hack11a
phone	NOUN	hack11a
company	NOUN	hack11a
document	NOUN	hack11a
chapter	NOUN	hack11a
world	NOUN	hack11a
police	NOUN	hack11a
computer	NOUN	hack11a
underground	NOUN	hack11a
area	NOUN	hack11a
battleground	NOUN	hack11a
world	NOUN	hack11a
telco	NOUN	hack11a
system	NOUN	hack11a
telephone	NOUN	hack11a
citizen	NOUN	hack11a
idea	NOUN	hack11a
telephone	NOUN	hack11a
device	NOUN	hack11a
professional	NOUN	hack11a
telephone	NOUN	hack11a
fashion	NOUN	hack11a
subset	NOUN	hack11a
subset	NOUN	hack11a
house	NOUN	hack11a
nerve	NOUN	hack11a
ending	NOUN	hack11a
switching	NOUN	hack11a
station	NOUN	hack11a
level	NOUN	hack11a
hierarchy	NOUN	hack11a
distance	NOUN	hack11a
switching	NOUN	hack11a
station	NOUN	hack11a
computer	NOUN	hack11a
earth	NOUN	hack11a
introduction	NOUN	hack11a
computer	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
operator	NOUN	hack11a
20	NOUN	hack11a
system	NOUN	hack11a
front	NOUN	hack11a
switchboard	NOUN	hack11a
cordboard	NOUN	hack11a
panel	NOUN	hack11a
metal	NOUN	hack11a
hole	NOUN	hack11a
jack	NOUN	hack11a
engineer	NOUN	hack11a
hole	NOUN	hack11a
switchboard	NOUN	hack11a
chair	NOUN	hack11a
hole	NOUN	hack11a
lightbulb	NOUN	hack11a
lamp	NOUN	hack11a
number	NOUN	hack11a
code	NOUN	hack11a
ease	NOUN	hack11a
habit	NOUN	hack11a
board	NOUN	hack11a
bulb	NOUN	hack11a
time	NOUN	hack11a
lamp	NOUN	hack11a
phone	NOUN	hack11a
end	NOUN	hack11a
line	NOUN	hack11a
hook	NOUN	hack11a
handset	NOUN	hack11a
hook	NOUN	hack11a
circuit	NOUN	hack11a
phone	NOUN	hack11a
office	NOUN	hack11a
phone	NOUN	hack11a
hook	NOUN	hack11a
thing	NOUN	hack11a
record	NOUN	hack11a
number	NOUN	hack11a
logbook	NOUN	hack11a
school	NOUN	hack11a
handwriting	NOUN	hack11a
billing	NOUN	hack11a
purpose	NOUN	hack11a
plug	NOUN	hack11a
cord	NOUN	hack11a
headset	NOUN	hack11a
hole	NOUN	hack11a
operator	NOUN	hack11a
operator	NOUN	hack11a
class	NOUN	hack11a
job	NOUN	hack11a
pamphlet	NOUN	hack11a
operator	NOUN	hack11a
response	NOUN	hack11a
kind	NOUN	hack11a
contingency	NOUN	hack11a
pronunciation	NOUN	hack11a
tone	NOUN	hack11a
voice	NOUN	hack11a
occasion	NOUN	hack11a
remark	NOUN	hack11a
customer	NOUN	hack11a
fact	NOUN	hack11a
line	NOUN	hack11a
people	NOUN	hack11a
time	NOUN	hack11a
hand	NOUN	hack11a
kind	NOUN	hack11a
mischief	NOUN	hack11a
user	NOUN	hack11a
voice	NOUN	hack11a
end	NOUN	hack11a
line	NOUN	hack11a
number	NOUN	hack11a
number	NOUN	hack11a
logbook	NOUN	hack11a
caller	NOUN	hack11a
number	NOUN	hack11a
number	NOUN	hack11a
guy	NOUN	hack11a
fact	NOUN	hack11a
switchboard	NOUN	hack11a
call	NOUN	hack11a
distance	NOUN	hack11a
cost	NOUN	hack11a
people	NOUN	hack11a
cord	NOUN	hack11a
shelf	NOUN	hack11a
base	NOUN	hack11a
switchboard	NOUN	hack11a
cord	NOUN	hack11a
kind	NOUN	hack11a
reel	NOUN	hack11a
lot	NOUN	hack11a
cord	NOUN	hack11a
bunch	NOUN	hack11a
nest	NOUN	hack11a
snake	NOUN	hack11a
girl	NOUN	hack11a
bug	NOUN	hack11a
cable	NOUN	hack11a
hole	NOUN	hack11a
cable	NOUN	hack11a
mite	NOUN	hack11a
hand	NOUN	hack11a
rash	NOUN	hack11a
head	NOUN	hack11a
calling	NOUN	hack11a
cord	NOUN	hack11a
tip	NOUN	hack11a
sleeve	NOUN	hack11a
jack	NOUN	hack11a
person	NOUN	hack11a
way	NOUN	hack11a
sound	NOUN	hack11a
line	NOUN	hack11a
call	NOUN	hack11a
line	NOUN	hack11a
calling	NOUN	hack11a
cord	NOUN	hack11a
tone	NOUN	hack11a
jack	NOUN	hack11a
guy	NOUN	hack11a
busy	NOUN	hack11a
tone	NOUN	hack11a
way	NOUN	hack11a
frustration	NOUN	hack11a
line	NOUN	hack11a
cord	NOUN	hack11a
way	NOUN	hack11a
circuit	NOUN	hack11a
board	NOUN	hack11a
phone	NOUN	hack11a
ring	NOUN	hack11a
hook	NOUN	hack11a
phone	NOUN	hack11a
conversation	NOUN	hack11a
conversation	NOUN	hack11a
cord	NOUN	hack11a
fact	NOUN	hack11a
conversation	NOUN	hack11a
management	NOUN	hack11a
conversation	NOUN	hack11a
glow	NOUN	hack11a
cord	NOUN	hack11a
lamp	NOUN	hack11a
cord	NOUN	hack11a
shelf	NOUN	hack11a
cord	NOUN	hack11a
zip	NOUN	hack11a
place	NOUN	hack11a
stuff	NOUN	hack11a
time	NOUN	hack11a
fact	NOUN	hack11a
cord	NOUN	hack11a
time	NOUN	hack11a
handicraft	NOUN	hack11a
way	NOUN	hack11a
loom	NOUN	hack11a
distance	NOUN	hack11a
call	NOUN	hack11a
call	NOUN	hack11a
switchboard	NOUN	hack11a
hierarchy	NOUN	hack11a
distance	NOUN	hack11a
line	NOUN	hack11a
trunkline	NOUN	hack11a
call	NOUN	hack11a
way	NOUN	hack11a
series	NOUN	hack11a
operator	NOUN	hack11a
while	NOUN	hack11a
caller	NOUN	hack11a
line	NOUN	hack11a
process	NOUN	hack11a
country	NOUN	hack11a
gaggle	NOUN	hack11a
operator	NOUN	hack11a
caller	NOUN	hack11a
call	NOUN	hack11a
way	NOUN	hack11a
year	NOUN	hack11a
work	NOUN	hack11a
job	NOUN	hack11a
order	NOUN	hack11a
womanhood	NOUN	hack11a
phone	NOUN	hack11a
company	NOUN	hack11a
people	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
meantime	NOUN	hack11a
money	NOUN	hack11a
fact	NOUN	hack11a
kind	NOUN	hack11a
being	NOUN	hack11a
switching	NOUN	hack11a
system	NOUN	hack11a
proposition	NOUN	hack11a
quarter	NOUN	hack11a
scale	NOUN	hack11a
proposition	NOUN	hack11a
measure	NOUN	hack11a
automation	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
today	NOUN	hack11a
number	NOUN	hack11a
being	NOUN	hack11a
telco	NOUN	hack11a
year	NOUN	hack11a
operator	NOUN	hack11a
contingency	NOUN	hack11a
operation	NOUN	hack11a
machine	NOUN	hack11a
telephone	NOUN	hack11a
operator	NOUN	hack11a
machine	NOUN	hack11a
nowaday	NOUN	hack11a
accent	NOUN	hack11a
character	NOUN	hack11a
voice	NOUN	hack11a
operator	NOUN	hack11a
today	NOUN	hack11a
operator	NOUN	hack11a
human	NOUN	hack11a
day	NOUN	hack11a
hand	NOUN	hack11a
being	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
place	NOUN	hack11a
half	NOUN	hack11a
century	NOUN	hack11a
system	NOUN	hack11a
complexity	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
backwater	NOUN	hack11a
system	NOUN	hack11a
use	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
mode	NOUN	hack11a
today	NOUN	hack11a
system	NOUN	hack11a
crossbar	NOUN	hack11a
brush	NOUN	hack11a
part	NOUN	hack11a
system	NOUN	hack11a
silicon	NOUN	hack11a
chip	NOUN	hack11a
lightning	NOUN	hack11a
system	NOUN	hack11a
space	NOUN	hack11a
year	NOUN	hack11a
silicon	NOUN	hack11a
chip	NOUN	hack11a
electronics	NOUN	hack11a
work	NOUN	hack11a
clock	NOUN	hack11a
salary	NOUN	hack11a
health	NOUN	hack11a
insurance	NOUN	hack11a
drawback	NOUN	hack11a
use	NOUN	hack11a
computer	NOUN	hack11a
chip	NOUN	hack11a
challenge	NOUN	hack11a
heck	NOUN	hack11a
cordboard	NOUN	hack11a
problem	NOUN	hack11a
chip	NOUN	hack11a
fault	NOUN	hack11a
fault	NOUN	hack11a
software	NOUN	hack11a
system	NOUN	hack11a
piece	NOUN	hack11a
wire	NOUN	hack11a
piece	NOUN	hack11a
money	NOUN	hack11a
chip	NOUN	hack11a
software	NOUN	hack11a
dirt	NOUN	hack11a
chip	NOUN	hack11a
program	NOUN	hack11a
chip	NOUN	hack11a
chip	NOUN	hack11a
program	NOUN	hack11a
x	NOUN	hack11a
whit	NOUN	hack11a
chip	NOUN	hack11a
program	NOUN	hack11a
code	NOUN	hack11a
sequence	NOUN	hack11a
access	NOUN	hack11a
phone	NOUN	hack11a
line	NOUN	hack11a
switching	NOUN	hack11a
system	NOUN	hack11a
people	NOUN	hack11a
microchip	NOUN	hack11a
phoneline	NOUN	hack11a
diddle	NOUN	hack11a
trace	NOUN	hack11a
operator	NOUN	hack11a
station	NOUN	hack11a
gunpoint	NOUN	hack11a
telco	NOUN	hack11a
building	NOUN	hack11a
switch	NOUN	hack11a
toolbelt	NOUN	hack11a
trace	NOUN	hack11a
people	NOUN	hack11a
manner	NOUN	hack11a
thing	NOUN	hack11a
computer	NOUN	hack11a
switch	NOUN	hack11a
keyboard	NOUN	hack11a
keyboard	NOUN	hack11a
today	NOUN	hack11a
extent	NOUN	hack11a
vulnerability	NOUN	hack11a
mind-	NOUN	hack11a
fact	NOUN	hack11a
life	NOUN	hack11a
computer	NOUN	hack11a
network	NOUN	hack11a
security	NOUN	hack11a
expert	NOUN	hack11a
year	NOUN	hack11a
urgency	NOUN	hack11a
vulnerability	NOUN	hack11a
computer	NOUN	hack11a
level	NOUN	hack11a
risk	NOUN	hack11a
potential	NOUN	hack11a
society	NOUN	hack11a
switching	NOUN	hack11a
station	NOUN	hack11a
nanosecond	NOUN	hack11a
scale	NOUN	hack11a
jack	NOUN	hack11a
1ess	NOUN	hack11a
computer	NOUN	hack11a
60	NOUN	hack11a
vintage	NOUN	hack11a
line	NOUN	hack11a
system	NOUN	hack11a
choice	NOUN	hack11a
generation	NOUN	hack11a
5ess	NOUN	hack11a
line	NOUN	hack11a
board	NOUN	hack11a
tenth	NOUN	hack11a
second	NOUN	hack11a
clock	NOUN	hack11a
eye	NOUN	hack11a
ferrod	NOUN	hack11a
scanner	NOUN	hack11a
condition	NOUN	hack11a
line	NOUN	hack11a
trunk	NOUN	hack11a
hand	NOUN	hack11a
distributor	NOUN	hack11a
pulse	NOUN	hack11a
distributor	NOUN	hack11a
latching	NOUN	hack11a
relay	NOUN	hack11a
reed	NOUN	hack11a
switch	NOUN	hack11a
call	NOUN	hack11a
brain	NOUN	hack11a
processor	NOUN	hack11a
instruction	NOUN	hack11a
manual	NOUN	hack11a
program	NOUN	hack11a
logbook	NOUN	hack11a
recording	NOUN	hack11a
billing	NOUN	hack11a
call	NOUN	hack11a
tape	NOUN	hack11a
customer	NOUN	hack11a
dial	NOUN	hack11a
tone	NOUN	hack11a
button	NOUN	hack11a
subset	NOUN	hack11a
interface	NOUN	hack11a
way	NOUN	hack11a
employer	NOUN	hack11a
interface	NOUN	hack11a
master	NOUN	hack11a
control	NOUN	hack11a
center	NOUN	hack11a
interface	NOUN	hack11a
interface	NOUN	hack11a
control	NOUN	hack11a
phone	NOUN	hack11a
call	NOUN	hack11a
term	NOUN	hack11a
kind	NOUN	hack11a
rhetoric	NOUN	hack11a
maintenance	NOUN	hack11a
engineer	NOUN	hack11a
hacker	NOUN	hack11a
master	NOUN	hack11a
phone	NOUN	hack11a
engineer	NOUN	hack11a
trunk	NOUN	hack11a
line	NOUN	hack11a
malfunction	NOUN	hack11a
alarm	NOUN	hack11a
display	NOUN	hack11a
traffic	NOUN	hack11a
line	NOUN	hack11a
record	NOUN	hack11a
telephone	NOUN	hack11a
usage	NOUN	hack11a
charge	NOUN	hack11a
call	NOUN	hack11a
programming	NOUN	hack11a
course	NOUN	hack11a
master	NOUN	hack11a
control	NOUN	hack11a
center	NOUN	hack11a
control	NOUN	hack11a
thing	NOUN	hack11a
knowledge	NOUN	hack11a
people	NOUN	hack11a
rboc	NOUN	hack11a
computer	NOUN	hack11a
security	NOUN	hack11a
cost	NOUN	hack11a
dollar	NOUN	hack11a
cost	NOUN	hack11a
utility	NOUN	hack11a
computer	NOUN	hack11a
system	NOUN	hack11a
computer	NOUN	hack11a
being	NOUN	hack11a
computer	NOUN	hack11a
stupidity	NOUN	hack11a
inanimate	NOUN	hack11a
1960	NOUN	hack11a
shock	NOUN	hack11a
computerization	NOUN	hack11a
talk	NOUN	hack11a
stupidity	NOUN	hack11a
computer	NOUN	hack11a
program	NOUN	hack11a
stupidity	NOUN	hack11a
computer	NOUN	hack11a
grandmaster	NOUN	hack11a
status	NOUN	hack11a
chess	NOUN	hack11a
tournament	NOUN	hack11a
form	NOUN	hack11a
cleverness	NOUN	hack11a
computer	NOUN	hack11a
stupidity	NOUN	hack11a
brittleness	NOUN	hack11a
computer	NOUN	hack11a
1990	NOUN	hack11a
component	NOUN	hack11a
computer	NOUN	hack11a
system	NOUN	hack11a
thing	NOUN	hack11a
condition	NOUN	hack11a
level	NOUN	hack11a
line	NOUN	hack11a
software	NOUN	hack11a
program	NOUN	hack11a
chance	NOUN	hack11a
screwup	NOUN	hack11a
input	NOUN	hack11a
output	NOUN	hack11a
analogy	NOUN	hack11a
putty	NOUN	hack11a
million	NOUN	hack11a
shape	NOUN	hack11a
condition	NOUN	hack11a
shape	NOUN	hack11a
lifespan	NOUN	hack11a
universe	NOUN	hack11a
putty	NOUN	hack11a
stuff	NOUN	hack11a
software	NOUN	hack11a
society	NOUN	hack11a
machine	NOUN	hack11a
mathematic	NOUN	hack11a
language	NOUN	hack11a
thought	NOUN	hack11a
art	NOUN	hack11a
information	NOUN	hack11a
software	NOUN	hack11a
fact	NOUN	hack11a
thing	NOUN	hack11a
quality	NOUN	hack11a
software	NOUN	hack11a
source	NOUN	hack11a
fascination	NOUN	hack11a
software	NOUN	hack11a
software	NOUN	hack11a
bulletproof	NOUN	hack11a
software	NOUN	hack11a
thousand	NOUN	hack11a
user	NOUN	hack11a
thousand	NOUN	hack11a
condition	NOUN	hack11a
year	NOUN	hack11a
software	NOUN	hack11a
bug	NOUN	hack11a
plenty	NOUN	hack11a
bug	NOUN	hack11a
bug	NOUN	hack11a
way	NOUN	hack11a
software	NOUN	hack11a
flaw	NOUN	hack11a
software	NOUN	hack11a
nature	NOUN	hack11a
theorem	NOUN	hack11a
software	NOUN	hack11a
language	NOUN	hack11a
ambiguity	NOUN	hack11a
definition	NOUN	hack11a
assumption	NOUN	hack11a
level	NOUN	hack11a
meaning	NOUN	hack11a
being	NOUN	hack11a
language	NOUN	hack11a
gist	NOUN	hack11a
computer	NOUN	hack11a
year	NOUN	hack11a
effort	NOUN	hack11a
intelligence	NOUN	hack11a
gist	NOUN	hack11a
bit	NOUN	hack11a
grit	NOUN	hack11a
computer	NOUN	hack11a
thing	NOUN	hack11a
computer	NOUN	hack11a
program	NOUN	hack11a
patch	NOUN	hack11a
software	NOUN	hack11a
definition	NOUN	hack11a
telephone	NOUN	hack11a
system	NOUN	hack11a
software	NOUN	hack11a
improvement	NOUN	hack11a
software	NOUN	hack11a
improvement	NOUN	hack11a
problem	NOUN	hack11a
problem	NOUN	hack11a
form	NOUN	hack11a
piece	NOUN	hack11a
software	NOUN	hack11a
language	NOUN	hack11a
language	NOUN	hack11a
field	NOUN	hack11a
software	NOUN	hack11a
construct	NOUN	hack11a
switch	NOUN	hack11a
statement	NOUN	hack11a
switch	NOUN	hack11a
statement	NOUN	hack11a
clause	NOUN	hack11a
clause	NOUN	hack11a
break	NOUN	hack11a
break	NOUN	hack11a
clause	NOUN	hack11a
break	NOUN	hack11a
switch	NOUN	hack11a
statement	NOUN	hack11a
problem	NOUN	hack11a
reason	NOUN	hack11a
people	NOUN	hack11a
phone	NOUN	hack11a
cyberspatial	NOUN	hack11a
seed	NOUN	hack11a
problem	NOUN	hack11a
problem	NOUN	hack11a
realm	NOUN	hack11a
programming	NOUN	hack11a
realm	NOUN	hack11a
life	NOUN	hack11a
software	NOUN	hack11a
4ess	NOUN	hack11a
switching	NOUN	hack11a
station	NOUN	hack11a
44e14	NOUN	hack11a
end	NOUN	hack11a
switching	NOUN	hack11a
system	NOUN	hack11a
software	NOUN	hack11a
station	NOUN	hack11a
system	NOUN	hack11a
shakedown	NOUN	hack11a
problem	NOUN	hack11a
network	NOUN	hack11a
station	NOUN	hack11a
net	NOUN	hack11a
case	NOUN	hack11a
problem	NOUN	hack11a
velocity	NOUN	hack11a
security	NOUN	hack11a
software	NOUN	hack11a
patch	NOUN	hack11a
4ess	NOUN	hack11a
switch	NOUN	hack11a
network	NOUN	hack11a
4ess	NOUN	hack11a
switch	NOUN	hack11a
possession	NOUN	hack11a
flaw	NOUN	hack11a
order	NOUN	hack11a
network	NOUN	hack11a
switch	NOUN	hack11a
condition	NOUN	hack11a
switch	NOUN	hack11a
need	NOUN	hack11a
assistance	NOUN	hack11a
software	NOUN	hack11a
bookkeeping	NOUN	hack11a
function	NOUN	hack11a
status	NOUN	hack11a
switch	NOUN	hack11a
second	NOUN	hack11a
4ess	NOUN	hack11a
switch	NOUN	hack11a
call	NOUN	hack11a
re	NOUN	hack11a
-	NOUN	hack11a
software	NOUN	hack11a
scratch	NOUN	hack11a
scratch	NOUN	hack11a
switch	NOUN	hack11a
software	NOUN	hack11a
problem	NOUN	hack11a
course	NOUN	hack11a
system	NOUN	hack11a
bug	NOUN	hack11a
process	NOUN	hack11a
idea	NOUN	hack11a
process	NOUN	hack11a
booting	NOUN	hack11a
scratch	NOUN	hack11a
fault	NOUN	hack11a
recovery	NOUN	hack11a
routine	NOUN	hack11a
software	NOUN	hack11a
fact	NOUN	hack11a
system	NOUN	hack11a
fault	NOUN	hack11a
recovery	NOUN	hack11a
place	NOUN	hack11a
world	NOUN	hack11a
reliability	NOUN	hack11a
tactic	NOUN	hack11a
belt	NOUN	hack11a
suspender	NOUN	hack11a
routine	NOUN	hack11a
4ess	NOUN	hack11a
switch	NOUN	hack11a
software	NOUN	hack11a
fellow	NOUN	hack11a
switch	NOUN	hack11a
fault	NOUN	hack11a
switch	NOUN	hack11a
line	NOUN	hack11a
recovery	NOUN	hack11a
signal	NOUN	hack11a
switch	NOUN	hack11a
switch	NOUN	hack11a
note	NOUN	hack11a
effect	NOUN	hack11a
status	NOUN	hack11a
map	NOUN	hack11a
fellow	NOUN	hack11a
switch	NOUN	hack11a
call	NOUN	hack11a
work	NOUN	hack11a
status	NOUN	hack11a
map	NOUN	hack11a
flaw	NOUN	hack11a
brand	NOUN	hack11a
software	NOUN	hack11a
play	NOUN	hack11a
flaw	NOUN	hack11a
4ess	NOUN	hack11a
switch	NOUN	hack11a
telephone	NOUN	hack11a
call	NOUN	hack11a
user	NOUN	hack11a
phone	NOUN	hack11a
call	NOUN	hack11a
switch	NOUN	hack11a
hundredth	NOUN	hack11a
patch	NOUN	hack11a
datum	NOUN	hack11a
flaw	NOUN	hack11a
switch	NOUN	hack11a
damage	NOUN	hack11a
datum	NOUN	hack11a
switch	NOUN	hack11a
datum	NOUN	hack11a
repair	NOUN	hack11a
software	NOUN	hack11a
fellow	NOUN	hack11a
switch	NOUN	hack11a
work	NOUN	hack11a
fault	NOUN	hack11a
recovery	NOUN	hack11a
mode	NOUN	hack11a
second	NOUN	hack11a
switch	NOUN	hack11a
work	NOUN	hack11a
signal	NOUN	hack11a
work	NOUN	hack11a
signal	NOUN	hack11a
thing	NOUN	hack11a
system	NOUN	hack11a
switch	NOUN	hack11a
flaw	NOUN	hack11a
status	NOUN	hack11a
map	NOUN	hack11a
software	NOUN	hack11a
bookkeeping	NOUN	hack11a
note	NOUN	hack11a
switch	NOUN	hack11a
chance	NOUN	hack11a
phone	NOUN	hack11a
call	NOUN	hack11a
hundredth	NOUN	hack11a
second	NOUN	hack11a
p.m.	NOUN	hack11a
4ess	NOUN	hack11a
toll	NOUN	hack11a
system	NOUN	hack11a
problem	NOUN	hack11a
fault	NOUN	hack11a
recovery	NOUN	hack11a
routine	NOUN	hack11a
message	NOUN	hack11a
network	NOUN	hack11a
4ess	NOUN	hack11a
switch	NOUN	hack11a
switch	NOUN	hack11a
trouble	NOUN	hack11a
switch	NOUN	hack11a
coincidence	NOUN	hack11a
phone	NOUN	hack11a
call	NOUN	hack11a
second	NOUN	hack11a
software	NOUN	hack11a
switch	NOUN	hack11a
hand	NOUN	hack11a
message	NOUN	hack11a
software	NOUN	hack11a
bug	NOUN	hack11a
switch	NOUN	hack11a
switch	NOUN	hack11a
bit	NOUN	hack11a
luck	NOUN	hack11a
call	NOUN	hack11a
traffic	NOUN	hack11a
switch	NOUN	hack11a
load	NOUN	hack11a
course	NOUN	hack11a
call	NOUN	hack11a
switch	NOUN	hack11a
hundredth	NOUN	hack11a
second	NOUN	hack11a
second	NOUN	hack11a
switch	NOUN	hack11a
physical	NOUN	hack11a
damage	NOUN	hack11a
kind	NOUN	hack11a
switch	NOUN	hack11a
situation	NOUN	hack11a
software	NOUN	hack11a
problem	NOUN	hack11a
4ess	NOUN	hack11a
switch	NOUN	hack11a
second	NOUN	hack11a
virulent	NOUN	hack11a
wave	NOUN	hack11a
stupidity	NOUN	hack11a
message	NOUN	hack11a
minute	NOUN	hack11a
chain	NOUN	hack11a
reaction	NOUN	hack11a
network	NOUN	hack11a
switch	NOUN	hack11a
out	NOUN	hack11a
work	NOUN	hack11a
calls--	NOUN	hack11a
million	NOUN	hack11a
million	NOUN	hack11a
station	NOUN	hack11a
thank	NOUN	hack11a
switch	NOUN	hack11a
system	NOUN	hack11a
collapse	NOUN	hack11a
fact	NOUN	hack11a
engineer	NOUN	hack11a
fault	NOUN	hack11a
engineer	NOUN	hack11a
repertoire	NOUN	hack11a
network	NOUN	hack11a
remedy	NOUN	hack11a
system	NOUN	hack11a
none	NOUN	hack11a
remedy	NOUN	hack11a
course	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
safety	NOUN	hack11a
network	NOUN	hack11a
frenzy	NOUN	hack11a
message	NOUN	hack11a
half	NOUN	hack11a
system	NOUN	hack11a
chain	NOUN	hack11a
reaction	NOUN	hack11a
pm	NOUN	hack11a
engineer	NOUN	hack11a
midnight	NOUN	hack11a
shift	NOUN	hack11a
sigh	NOUN	hack11a
relief	NOUN	hack11a
switch	NOUN	hack11a
up	NOUN	hack11a
brand	NOUN	hack11a
4ess	NOUN	hack11a
software	NOUN	hack11a
version	NOUN	hack11a
operator	NOUN	hack11a
computer	NOUN	hack11a
work	NOUN	hack11a
situation	NOUN	hack11a
sense	NOUN	hack11a
human	NOUN	hack11a
sense	NOUN	hack11a
extent	NOUN	hack11a
computer	NOUN	hack11a
hand	NOUN	hack11a
computer	NOUN	hack11a
hundred	NOUN	hack11a
call	NOUN	hack11a
human	NOUN	hack11a
being	NOUN	hack11a
phone	NOUN	hack11a
company	NOUN	hack11a
performance	NOUN	hack11a
switch	NOUN	hack11a
dialling	NOUN	hack11a
way	NOUN	hack11a
calling	NOUN	hack11a
speed	NOUN	hack11a
calling	NOUN	hack11a
call	NOUN	hack11a
waiting	NOUN	hack11a
rest	NOUN	hack11a
cornucopia	NOUN	hack11a
bounty	NOUN	hack11a
computer	NOUN	hack11a
operator	NOUN	hack11a
option	NOUN	hack11a
human	NOUN	hack11a
phone	NOUN	hack11a
system	NOUN	hack11a
amount	NOUN	hack11a
initiative	NOUN	hack11a
control	NOUN	hack11a
machine	NOUN	hack11a
phone	NOUN	hack11a
populace	NOUN	hack11a
landslide	NOUN	hack11a
cyberspace	NOUN	hack11a
fault	NOUN	hack11a
way	NOUN	hack11a
person	NOUN	hack11a
group	NOUN	hack11a
hacker	NOUN	hack11a
virus	NOUN	hack11a
trojan	NOUN	hack11a
horse	NOUN	hack11a
software	NOUN	hack11a
bomb	NOUN	hack11a
plot	NOUN	hack11a
kind	NOUN	hack11a
People	NOUN	hack11a
people	NOUN	hack11a
evidence	NOUN	hack11a
suspicion	NOUN	hack11a
lot	NOUN	hack11a
place	NOUN	hack11a
outline	NOUN	hack11a
reality	NOUN	hack11a
computer	NOUN	hack11a
software	NOUN	hack11a
telephone	NOUN	hack11a
station	NOUN	hack11a
service	NOUN	hack11a
maintenance	NOUN	hack11a
problem	NOUN	hack11a
people	NOUN	hack11a
telephone	NOUN	hack11a
company	NOUN	hack11a
executive	NOUN	hack11a
regulator	NOUN	hack11a
possibility	NOUN	hack11a
sabotage	NOUN	hack11a
computer	NOUN	hack11a
hacker	NOUN	hack11a
problem	NOUN	hack11a
defect	NOUN	hack11a
software	NOUN	hack11a
network	NOUN	hack11a
week	NOUN	hack11a
software	NOUN	hack11a
company	NOUN	hack11a
glitch	NOUN	hack11a
transfer	NOUN	hack11a
point	NOUN	hack11a
software	NOUN	hack11a
cause	NOUN	hack11a
character	NOUN	hack11a
flaw	NOUN	hack11a
line	NOUN	hack11a
software	NOUN	hack11a
letter	NOUN	hack11a
line	NOUN	hack11a
nation	NOUN	hack11a
capital	NOUN	hack11a
phone	NOUN	hack11a
service	NOUN	hack11a
flaw	NOUN	hack11a
attention	NOUN	hack11a
system	NOUN	hack11a
station	NOUN	hack11a
line	NOUN	hack11a
code	NOUN	hack11a
outage	NOUN	hack11a
case	NOUN	hack11a
software	NOUN	hack11a
failures--	NOUN	hack11a
group	NOUN	hack11a
switching	NOUN	hack11a
station	NOUN	hack11a
power	NOUN	hack11a
battery	NOUN	hack11a
warning	NOUN	hack11a
system	NOUN	hack11a
loss	NOUN	hack11a
battery	NOUN	hack11a
power	NOUN	hack11a
system	NOUN	hack11a
time	NOUN	hack11a
airport	NOUN	hack11a
voice	NOUN	hack11a
datum	NOUN	hack11a
communication	NOUN	hack11a
cut	NOUN	hack11a
event	NOUN	hack11a
attack	NOUN	hack11a
